CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CLV_Score,EngagementScore,Balance_Salary_Ratio,Geography_France,Geography_Germany,Geography_Spain,Churn_Probability,Risk_Tier,Actual_Churn
814,0,29,8,97086.4,2,1,1,197276.13,109326.039,2,0.49,False,True,False,0.083,Low Risk,0
750,1,34,9,112822.26,1,0,0,150401.53,103331.589,0,0.75,False,False,True,0.265,Low Risk,1
595,1,53,7,0.0,2,1,0,41371.68,13811.504,0,0.0,True,False,False,0.531,High Risk,1
646,1,45,3,47134.75,1,1,1,57236.44,41338.307,1,0.82,True,False,False,0.412,Medium Risk,0
747,1,32,5,67495.04,2,0,1,77370.37,57958.631,2,0.87,False,True,False,0.069,Low Risk,0
646,0,26,4,139848.17,1,1,0,164696.27,120132.966,0,0.85,True,False,False,0.243,Low Risk,0
678,0,36,3,145747.67,2,0,1,89566.74,100343.857,2,1.63,False,True,False,0.164,Low Risk,0
554,0,26,8,149134.46,1,1,1,177966.24,129557.10199999998,1,0.84,False,False,True,0.13,Low Risk,0
655,0,24,9,107065.31,1,1,1,51959.82,70920.601,1,2.06,True,False,False,0.062,Low Risk,0
794,0,38,9,179581.31,1,1,0,23596.24,98669.527,0,7.61,False,False,True,0.384,Medium Risk,0
727,0,59,5,152581.06,1,1,0,71830.1,98839.56,0,2.12,False,True,False,0.909,Critical Risk,1
677,1,58,1,90022.85,1,0,1,2988.28,46107.909,1,30.13,True,False,False,0.369,Medium Risk,0
616,0,29,8,149318.55,1,1,0,140746.13,118483.114,0,1.06,False,True,False,0.521,High Risk,0
595,1,32,0,92466.21,1,1,0,4721.3,47649.495,0,19.58,False,True,False,0.532,High Risk,0
723,1,28,5,91938.31,1,1,0,143481.85,90013.70999999999,0,0.64,False,True,False,0.418,Medium Risk,0
815,0,37,2,110777.26,2,1,0,2383.59,56503.707,0,46.47,False,True,False,0.376,Medium Risk,0
790,1,26,4,141581.71,2,0,0,98309.27,101083.636,0,1.44,True,False,False,0.181,Low Risk,0
663,1,37,8,155303.71,1,1,0,118716.63,114866.844,0,1.31,False,True,False,0.509,High Risk,0
542,1,42,1,0.0,1,1,1,178256.58,53676.974,1,0.0,True,False,False,0.411,Medium Risk,1
712,0,45,6,112994.65,1,0,0,198398.68,117216.929,0,0.57,False,False,True,0.658,High Risk,0
787,1,42,2,74483.97,2,0,1,44273.91,50924.158,2,1.68,False,True,False,0.21,Low Risk,0
850,0,62,5,0.0,2,1,1,180243.56,55073.068,2,0.0,False,False,True,0.102,Low Risk,0
483,1,50,9,0.0,2,1,1,111020.24,35106.072,2,0.0,True,False,False,0.16,Low Risk,0
704,0,36,8,127397.34,1,1,0,151335.24,110699.242,0,0.84,False,False,True,0.304,Medium Risk,0
716,1,29,10,87946.39,1,1,1,182531.74,100732.717,1,0.48,True,False,False,0.114,Low Risk,0
597,1,26,8,149989.39,1,1,0,42330.58,89293.869,0,3.54,True,False,False,0.168,Low Risk,0
748,0,44,2,92911.52,1,0,1,85495.24,72504.332,1,1.09,True,False,False,0.369,Medium Risk,0
850,0,33,10,0.0,1,1,0,4861.72,3458.516,0,0.0,True,False,False,0.343,Medium Risk,1
648,0,55,1,81370.07,1,0,1,181534.04,95345.247,1,0.45,False,False,True,0.398,Medium Risk,0
578,0,50,5,151215.34,2,1,0,169804.4,127548.99,0,0.89,True,False,False,0.758,Critical Risk,0
607,1,37,4,135927.06,1,0,0,180890.4,123030.65,0,0.75,False,True,False,0.711,Critical Risk,0
850,0,41,8,132838.07,1,1,1,175347.28,120623.219,1,0.76,False,False,True,0.144,Low Risk,0
509,0,35,8,0.0,2,0,1,67431.28,21829.384,2,0.0,True,False,False,0.023,Low Risk,0
465,0,41,9,117221.15,1,1,0,168280.95,110894.86,0,0.7,True,False,False,0.504,High Risk,0
710,0,40,5,0.0,2,0,0,162878.96,49863.688,0,0.0,True,False,False,0.267,Low Risk,0
591,1,39,3,0.0,3,1,0,140469.38,42740.814,0,0.0,False,False,True,0.434,Medium Risk,1
728,1,46,2,109705.52,1,1,0,20276.87,61335.821,0,5.41,True,False,False,0.677,High Risk,1
492,0,45,9,170295.04,2,0,0,164741.81,136370.063,0,1.03,False,True,False,0.55,High Risk,0
616,1,36,10,78249.53,1,1,0,136934.91,82205.238,0,0.57,False,True,False,0.32,Medium Risk,0
646,0,24,8,0.0,2,0,0,92612.88,29383.864,0,0.0,True,False,False,0.104,Low Risk,0
779,0,71,3,0.0,2,1,1,146895.36,44668.60799999999,2,0.0,True,False,False,0.039,Low Risk,1
683,1,39,2,100062.16,2,1,0,109201.43,83191.50899999999,0,0.92,False,True,False,0.467,Medium Risk,0
463,1,35,2,0.0,2,1,1,1950.93,985.279,2,0.0,False,False,True,0.062,Low Risk,0
736,1,63,10,0.0,2,0,1,502.7,2150.81,2,0.0,True,False,False,0.11,Low Risk,0
640,0,63,2,68432.45,2,1,1,112503.24,68367.197,2,0.61,True,False,False,0.208,Low Risk,1
670,1,33,9,84521.48,2,0,1,198017.05,103465.85499999998,2,0.43,False,True,False,0.045,Low Risk,0
549,0,31,4,0.0,2,0,1,25684.85,8505.454999999998,2,0.0,True,False,False,0.022,Low Risk,0
579,0,39,5,0.0,2,0,1,39891.84,12967.551999999998,2,0.0,True,False,False,0.058,Low Risk,0
594,1,49,4,0.0,2,1,1,23631.55,7889.464999999999,2,0.0,True,False,False,0.129,Low Risk,0
515,1,25,7,79543.59,1,0,1,38772.82,52803.641,1,2.05,True,False,False,0.082,Low Risk,0
593,1,46,2,76597.79,1,1,1,54453.72,55035.011,1,1.41,False,False,True,0.316,Medium Risk,0
750,1,26,1,151510.17,2,1,1,19921.72,81931.60100000001,2,7.61,True,False,False,0.076,Low Risk,0
526,0,30,8,0.0,1,1,0,36251.0,12475.3,0,0.0,False,False,True,0.379,Medium Risk,0
506,0,59,8,119152.1,2,1,1,170679.74,112379.972,2,0.7,False,True,False,0.408,Medium Risk,0
607,0,34,9,132439.99,1,1,0,177747.72,121344.311,0,0.75,False,False,True,0.295,Low Risk,0
708,1,67,1,0.0,2,0,1,3837.08,1351.124,2,0.0,True,False,False,0.083,Low Risk,0
683,0,34,9,114609.55,2,0,1,25339.29,66706.562,2,4.52,False,False,True,0.094,Low Risk,0
730,1,41,4,167545.32,1,1,0,128246.81,123046.703,0,1.31,True,False,False,0.602,High Risk,0
551,1,45,6,0.0,2,1,1,51143.43,16543.029,2,0.0,True,False,False,0.09,Low Risk,0
530,0,37,8,0.0,2,1,1,287.99,1686.397,2,0.0,True,False,False,0.091,Low Risk,0
786,1,33,0,83036.05,1,0,1,154990.58,88015.199,1,0.54,True,False,False,0.124,Low Risk,1
574,0,30,5,120355.0,1,1,0,137793.35,102515.505,0,0.87,False,False,True,0.299,Low Risk,0
723,1,40,7,142856.95,2,0,0,38019.74,84234.397,0,3.76,True,False,False,0.405,Medium Risk,0
543,0,37,3,0.0,2,1,1,78915.68,24274.704,2,0.0,False,False,True,0.032,Low Risk,0
807,1,31,1,141069.18,3,1,1,194257.11,129011.723,3,0.73,False,True,False,0.51,High Risk,0
598,0,27,8,90721.52,2,1,0,109296.18,79749.614,0,0.83,False,False,True,0.187,Low Risk,0
604,1,28,6,0.0,2,1,1,69056.26,21916.878,2,0.0,False,False,True,0.023,Low Risk,0
780,1,26,3,140356.7,1,1,0,117144.15,105921.595,0,1.2,True,False,False,0.208,Low Risk,0
453,1,28,3,139986.65,1,1,0,136846.75,111647.35,0,1.02,False,True,False,0.438,Medium Risk,0
569,1,42,9,146100.75,1,1,0,32574.01,84622.578,0,4.49,False,True,False,0.787,Critical Risk,1
768,1,36,3,141334.95,1,0,1,125870.5,109028.625,1,1.12,True,False,False,0.129,Low Risk,0
723,0,34,5,0.0,2,0,1,12092.03,4627.609,2,0.0,True,False,False,0.026,Low Risk,0
604,1,53,2,121389.78,1,1,1,48201.64,75555.382,1,2.52,True,False,False,0.318,Medium Risk,1
594,0,28,0,142574.71,2,1,0,129084.82,110012.801,0,1.1,False,True,False,0.32,Medium Risk,0
675,1,61,5,62055.17,3,1,0,166305.16,81919.133,0,0.37,True,False,False,0.86,Critical Risk,1
654,0,37,2,145610.07,2,0,0,186300.59,129095.212,0,0.78,False,True,False,0.423,Medium Risk,0
566,0,63,2,120787.18,2,1,1,52198.84,76453.242,2,2.31,False,False,True,0.145,Low Risk,0
596,0,37,2,0.0,1,0,1,121175.86,36752.758,1,0.0,True,False,False,0.52,High Risk,0
616,0,30,2,0.0,2,1,0,199099.51,60129.853,0,0.0,False,False,True,0.157,Low Risk,0
731,0,33,1,0.0,1,1,0,130726.96,39418.088,0,0.0,False,False,True,0.567,High Risk,0
727,0,46,3,115248.11,4,1,0,130752.01,97449.658,0,0.88,False,True,False,0.91,Critical Risk,1
561,1,28,3,0.0,2,1,0,191387.76,58016.328,0,0.0,False,False,True,0.075,Low Risk,0
651,1,25,8,0.0,2,1,1,126761.2,39628.36,2,0.0,True,False,False,0.026,Low Risk,0
599,1,41,2,91328.71,1,1,0,115724.78,80781.789,0,0.79,True,False,False,0.493,Medium Risk,0
587,0,41,8,85109.21,1,1,0,1557.82,44621.951,0,54.63,False,False,True,0.543,High Risk,0
686,1,38,2,93569.86,3,0,0,10137.34,50226.132,0,9.23,False,True,False,0.69,High Risk,1
724,0,34,6,118235.7,2,0,0,157137.23,107459.019,0,0.75,False,True,False,0.445,Medium Risk,0
720,0,21,2,123200.78,1,1,1,180712.28,116214.074,1,0.68,False,False,True,0.089,Low Risk,0
806,0,48,4,164701.68,1,1,1,21439.49,89582.68699999999,1,7.68,True,False,False,0.256,Low Risk,0
769,0,29,4,145471.37,1,1,0,188382.77,130050.516,0,0.77,True,False,False,0.272,Low Risk,0
613,0,37,9,108286.5,1,1,1,114153.44,90189.282,1,0.95,True,False,False,0.102,Low Risk,0
591,1,38,2,142289.28,1,0,1,119638.85,107436.295,1,1.19,True,False,False,0.153,Low Risk,0
807,0,35,3,174790.15,1,1,1,600.36,88175.18299999999,1,291.14,True,False,False,0.139,Low Risk,0
655,1,61,2,183997.7,2,1,1,161217.18,140764.00400000002,2,1.14,False,True,False,0.212,Low Risk,0
553,1,39,1,142876.98,2,1,0,44363.42,84947.516,0,3.22,False,False,True,0.251,Low Risk,0
669,0,50,4,149713.61,3,1,1,124872.42,113118.531,3,1.2,True,False,False,0.882,Critical Risk,1
635,0,41,4,103544.88,2,1,0,193746.55,110696.405,0,0.53,True,False,False,0.383,Medium Risk,0
749,0,37,7,0.0,2,1,0,20306.79,7492.037,0,0.0,True,False,False,0.07,Low Risk,0
691,0,26,9,136623.19,1,1,0,153228.0,116079.995,0,0.89,True,False,False,0.186,Low Risk,0
589,1,21,3,0.0,2,0,1,55601.44,17280.432,2,0.0,True,False,False,0.036,Low Risk,0
778,1,33,9,151772.63,2,0,0,180249.94,131761.297,0,0.84,True,False,False,0.27,Low Risk,1
541,1,32,4,0.0,1,1,1,114951.42,35285.426,1,0.0,True,False,False,0.158,Low Risk,0
758,1,50,2,95813.76,3,1,1,67944.09,68690.10699999999,3,1.41,True,False,False,0.88,Critical Risk,1
559,1,29,3,79715.36,1,1,0,82252.28,65133.364,0,0.97,True,False,False,0.218,Low Risk,0
690,1,42,5,0.0,2,0,1,120512.08,37153.624,2,0.0,True,False,False,0.118,Low Risk,0
846,1,34,10,142388.61,2,0,1,68393.64,93712.397,2,2.08,True,False,False,0.061,Low Risk,1
567,0,40,4,118628.8,1,0,0,91973.63,87706.489,0,1.29,False,False,True,0.476,Medium Risk,0
486,1,40,9,71340.09,1,1,0,76192.21,60327.708,0,0.94,False,True,False,0.542,High Risk,0
707,1,48,7,105086.74,1,1,1,180344.69,108046.777,1,0.58,False,True,False,0.642,High Risk,1
581,1,47,1,122949.14,1,0,0,180251.68,115750.074,0,0.68,True,False,False,0.795,Critical Risk,1
460,1,40,6,119507.58,2,1,0,91560.63,88421.979,0,1.31,False,True,False,0.481,Medium Risk,1
607,0,40,1,112544.45,1,1,1,19842.22,62424.891,1,5.67,False,False,True,0.197,Low Risk,0
701,1,35,9,0.0,2,0,0,170996.86,53099.058,0,0.0,False,False,True,0.157,Low Risk,0
600,1,32,7,98877.95,1,1,0,132973.21,90730.938,0,0.74,True,False,False,0.183,Low Risk,0
426,0,34,9,0.0,2,1,0,107876.91,34163.073000000004,0,0.0,True,False,False,0.075,Low Risk,0
787,1,39,7,171646.76,1,0,1,100791.36,117460.788,1,1.7,False,False,True,0.181,Low Risk,0
666,1,59,8,152614.51,2,1,1,188782.3,134541.945,2,0.81,False,True,False,0.291,Low Risk,0
735,0,44,9,120681.63,1,1,0,74836.34,84591.717,0,1.61,True,False,False,0.513,High Risk,0
711,0,32,5,0.0,2,1,1,147720.27,45316.081,2,0.0,False,False,True,0.02,Low Risk,0
709,1,39,9,124723.92,1,1,0,73641.86,86254.518,0,1.69,False,True,False,0.708,Critical Risk,0
746,1,24,4,0.0,1,0,1,94105.0,29031.5,1,0.0,True,False,False,0.273,Low Risk,0
809,0,33,8,148055.74,1,0,0,199203.21,135388.83299999998,0,0.74,False,True,False,0.521,High Risk,0
596,0,20,3,187294.46,1,1,0,103456.47,125284.171,0,1.81,False,False,True,0.488,Medium Risk,0
605,1,36,6,0.0,1,0,1,690.84,1407.252,1,0.0,True,False,False,0.42,Medium Risk,0
614,0,50,4,137104.47,1,1,0,127166.49,107502.182,0,1.08,True,False,False,0.79,Critical Risk,1
741,0,52,1,171236.3,2,0,0,21834.4,92368.47,0,7.84,True,False,False,0.752,Critical Risk,1
635,0,41,1,0.0,2,1,0,175611.5,52883.45,0,0.0,False,False,True,0.193,Low Risk,0
769,0,43,4,110182.54,2,1,1,87537.32,82152.466,2,1.26,False,True,False,0.354,Medium Risk,0
636,0,37,1,115137.26,1,1,0,52484.01,73513.833,0,2.19,False,False,True,0.355,Medium Risk,0
738,0,54,4,0.0,1,0,1,55725.04,17517.512,1,0.0,True,False,False,0.701,Critical Risk,1
577,0,43,6,0.0,2,1,1,149457.81,46037.343,2,0.0,False,False,True,0.077,Low Risk,0
688,0,26,1,0.0,2,1,1,104435.94,31530.782,2,0.0,True,False,False,0.024,Low Risk,0
586,1,56,9,100781.75,2,1,1,54448.41,68525.398,2,1.85,False,True,False,0.4,Medium Risk,0
637,0,33,2,145731.83,1,0,1,109219.43,106031.744,1,1.33,True,False,False,0.116,Low Risk,0
527,1,25,6,0.0,2,0,1,96758.58,30227.574,2,0.0,True,False,False,0.03,Low Risk,0
797,0,37,4,75263.7,1,1,0,85801.77,64172.381,0,0.88,True,False,False,0.303,Medium Risk,0
605,0,27,9,0.0,2,1,0,198091.81,61227.543,0,0.0,True,False,False,0.134,Low Risk,0
530,0,25,9,162560.32,1,1,0,64129.03,102318.869,0,2.53,True,False,False,0.172,Low Risk,0
540,1,31,10,118158.74,1,1,1,158027.57,108487.641,1,0.75,False,False,True,0.12,Low Risk,0
743,0,45,7,157332.26,1,1,0,125424.42,117693.456,0,1.25,False,False,True,0.691,High Risk,0
622,1,58,7,116922.25,1,1,0,120415.61,95985.808,0,0.97,False,True,False,0.918,Critical Risk,1
759,1,45,8,0.0,2,1,1,99251.24,31375.372,2,0.0,True,False,False,0.087,Low Risk,0
669,0,57,5,0.0,2,1,1,56875.76,18062.728,2,0.0,True,False,False,0.071,Low Risk,0
693,0,31,2,0.0,2,1,1,107759.31,32727.793,2,0.0,True,False,False,0.041,Low Risk,0
583,0,59,7,127450.14,1,0,1,67552.71,85390.883,1,1.89,True,False,False,0.222,Low Risk,0
581,0,71,4,0.0,2,1,1,197562.08,60068.624,2,0.0,True,False,False,0.105,Low Risk,0
601,0,38,4,60013.81,1,1,1,38020.05,42212.92,1,1.58,True,False,False,0.238,Low Risk,0
607,1,48,4,112070.86,3,1,0,173568.3,108905.92,0,0.65,True,False,False,0.805,Critical Risk,1
741,0,32,5,0.0,1,1,1,64839.23,20451.769,1,0.0,True,False,False,0.159,Low Risk,0
558,0,32,4,108235.91,1,1,1,143783.28,98052.939,1,0.75,False,True,False,0.231,Low Risk,0
386,1,53,1,131955.07,1,1,1,62514.65,84931.93000000001,1,2.11,False,False,True,0.408,Medium Risk,1
491,0,26,4,102251.14,1,1,1,145900.89,95695.837,1,0.7,False,True,False,0.167,Low Risk,0
443,0,50,3,117206.3,1,1,0,42840.18,72055.204,0,2.74,False,True,False,0.886,Critical Risk,1
586,0,38,2,136858.42,1,0,1,189143.94,125572.392,1,0.72,False,True,False,0.465,Medium Risk,0
616,1,43,3,120867.18,1,1,0,18761.92,66662.166,0,6.44,False,False,True,0.495,Medium Risk,1
615,0,59,8,0.0,2,1,1,165576.55,51272.965,2,0.0,True,False,False,0.111,Low Risk,0
597,0,45,7,0.0,2,0,0,167756.45,51726.935000000005,0,0.0,True,False,False,0.414,Medium Risk,0
515,0,41,8,0.0,2,1,1,185054.14,57116.242000000006,2,0.0,True,False,False,0.136,Low Risk,0
696,1,30,0,0.0,2,1,1,9002.8,2700.84,2,0.0,False,False,True,0.159,Low Risk,0
540,0,48,2,109349.29,1,1,0,88703.04,81685.557,0,1.23,True,False,False,0.729,Critical Risk,1
691,1,31,5,40915.55,1,1,0,126213.84,59321.927,0,0.32,True,False,False,0.529,High Risk,1
706,1,23,5,0.0,1,0,0,164128.41,50238.523,0,0.0,True,False,False,0.492,Medium Risk,1
802,0,40,5,0.0,2,1,1,175043.69,53513.107,2,0.0,False,False,True,0.042,Low Risk,0
685,0,23,5,164902.43,1,0,0,141152.28,125796.899,0,1.17,False,False,True,0.49,Medium Risk,0
601,1,41,1,0.0,2,0,1,160607.06,48382.118,2,0.0,True,False,False,0.137,Low Risk,0
850,1,29,1,0.0,2,1,1,197996.65,59598.995,2,0.0,False,False,True,0.035,Low Risk,0
655,1,27,9,0.0,2,0,0,108008.05,34202.415,0,0.0,False,False,True,0.063,Low Risk,0
642,0,18,5,111183.53,2,0,1,10063.75,59610.89,2,11.05,False,True,False,0.195,Low Risk,0
536,1,35,8,0.0,1,1,0,171840.24,53152.07199999999,0,0.0,True,False,False,0.5,High Risk,1
667,1,33,4,127076.68,2,1,0,69011.66,85041.83799999999,0,1.84,False,True,False,0.336,Medium Risk,0
680,1,48,8,115115.38,1,1,0,139558.6,101025.27,0,0.82,False,True,False,0.918,Critical Risk,1
627,0,62,3,143426.34,2,1,1,143104.3,115244.46,2,1.0,False,True,False,0.306,Medium Risk,0
836,1,41,7,150302.84,1,1,1,156036.19,123362.277,1,0.96,False,False,True,0.198,Low Risk,0
777,0,43,1,0.0,2,1,0,21785.91,6735.773,0,0.0,True,False,False,0.163,Low Risk,0
595,0,36,6,85768.42,1,1,1,24802.77,51525.041,1,3.46,False,False,True,0.183,Low Risk,0
621,1,43,8,0.0,1,0,0,102806.6,32441.98,0,0.0,False,False,True,0.79,Critical Risk,0
649,1,41,4,115897.73,1,1,0,143544.48,101812.209,0,0.81,False,True,False,0.768,Critical Risk,0
531,1,32,0,109570.21,2,1,1,172049.84,106400.057,2,0.64,False,True,False,0.105,Low Risk,0
705,1,37,3,109974.22,1,1,1,36320.87,66483.371,1,3.03,False,True,False,0.393,Medium Risk,1
812,0,34,5,103818.43,1,1,1,166038.27,102720.696,1,0.63,True,False,False,0.076,Low Risk,0
416,0,32,0,0.0,2,0,1,878.87,263.661,2,0.0,True,False,False,0.074,Low Risk,0
564,0,41,9,103522.75,2,1,1,34338.21,63862.838,2,3.01,False,True,False,0.216,Low Risk,0
509,1,46,1,0.0,1,1,0,71244.59,21573.377,0,0.0,True,False,False,0.796,Critical Risk,1
850,0,22,2,0.0,2,1,1,9684.52,3305.356,2,0.0,False,False,True,0.034,Low Risk,0
532,1,40,5,0.0,2,0,1,177099.71,54129.91299999999,2,0.0,True,False,False,0.159,Low Risk,0
602,0,35,8,0.0,1,1,1,22499.29,8349.787,1,0.0,True,False,False,0.275,Low Risk,0
685,0,43,9,0.0,2,1,0,107811.28,34143.384,0,0.0,False,False,True,0.238,Low Risk,0
815,1,38,2,48387.0,1,1,0,184796.84,80032.552,0,0.26,False,False,True,0.514,High Risk,0
850,1,40,0,0.0,2,1,0,1099.95,329.985,0,0.0,True,False,False,0.14,Low Risk,0
739,0,37,7,104960.46,1,0,1,80883.82,78145.376,1,1.3,True,False,False,0.127,Low Risk,0
674,0,34,2,152797.9,1,1,0,175709.4,129511.77,0,0.87,False,True,False,0.455,Medium Risk,1
648,1,34,3,0.0,1,1,0,54726.43,17017.929,0,0.0,True,False,False,0.449,Medium Risk,0
582,1,50,6,96486.57,2,1,1,20344.02,55546.491,2,4.74,False,True,False,0.418,Medium Risk,0
684,1,34,6,0.0,2,1,1,130928.22,40478.466,2,0.0,True,False,False,0.029,Low Risk,0
648,1,53,6,111201.41,1,1,1,121542.29,93263.392,1,0.91,False,False,True,0.294,Low Risk,0
686,1,39,4,157731.6,2,1,0,162820.6,128511.98,0,0.97,False,True,False,0.44,Medium Risk,0
788,1,43,10,0.0,2,1,1,116111.51,36833.453,2,0.0,True,False,False,0.111,Low Risk,0
731,0,46,10,0.0,2,1,0,153015.42,47904.626,0,0.0,False,False,True,0.28,Low Risk,0
634,0,43,3,212696.32,1,1,0,115268.86,141528.818,0,1.85,False,True,False,0.608,High Risk,0
505,0,40,6,47869.69,2,1,1,155061.97,71653.436,2,0.31,False,True,False,0.215,Low Risk,0
464,0,38,3,116439.65,1,1,0,75574.48,81492.169,0,1.54,True,False,False,0.295,Low Risk,0
650,0,41,3,128808.65,3,0,0,113677.53,99107.584,0,1.13,False,False,True,0.633,High Risk,1
730,1,39,1,99010.67,1,1,0,194945.8,108189.075,0,0.51,True,False,False,0.37,Medium Risk,0
530,1,55,4,120905.03,1,0,1,123475.88,98295.279,1,0.98,True,False,False,0.417,Medium Risk,1
612,1,42,10,75497.51,1,0,0,149682.78,84653.58899999999,0,0.5,True,False,False,0.697,High Risk,0
804,1,38,3,124197.22,1,1,0,74692.06,85106.228,0,1.66,False,False,True,0.325,Medium Risk,0
640,1,47,6,89799.46,2,0,1,13783.77,50234.861,2,6.51,True,False,False,0.262,Low Risk,1
434,0,55,6,0.0,1,0,1,73562.05,23268.615,1,0.0,False,False,True,0.547,High Risk,1
640,0,43,9,172478.15,1,1,0,191084.4,145364.395,0,0.9,False,False,True,0.518,High Risk,1
473,0,40,8,152576.25,2,1,0,73073.68,99810.229,0,2.09,False,True,False,0.433,Medium Risk,0
601,1,49,4,96252.98,2,1,0,104263.82,80205.636,0,0.92,False,True,False,0.809,Critical Risk,0
749,1,33,10,76692.22,1,0,1,30396.43,49465.039,1,2.52,False,True,False,0.205,Low Risk,0
822,0,50,7,0.0,2,1,1,10062.8,4418.84,2,0.0,True,False,False,0.106,Low Risk,0
649,1,36,2,0.0,2,0,1,75035.48,22910.644,2,0.0,True,False,False,0.081,Low Risk,0
719,1,48,5,0.0,2,0,0,78563.66,24569.098,0,0.0,False,False,True,0.549,High Risk,0
554,1,39,10,0.0,2,1,1,18391.93,7517.579,2,0.0,True,False,False,0.154,Low Risk,0
726,1,26,1,80780.16,1,1,1,19225.85,46357.835,1,4.2,False,False,True,0.128,Low Risk,0
803,1,45,7,0.0,2,1,1,128378.04,39913.412,2,0.0,False,False,True,0.071,Low Risk,0
850,0,32,2,128647.98,2,0,0,54416.18,81048.844,0,2.36,False,True,False,0.326,Medium Risk,0
666,1,38,6,127043.09,1,1,1,8247.0,67195.645,1,15.4,True,False,False,0.171,Low Risk,0
537,0,28,3,157842.07,1,1,0,86911.49,105594.482,0,1.82,True,False,False,0.252,Low Risk,0
504,0,43,5,134740.19,2,1,0,181430.91,122799.368,0,0.74,False,True,False,0.565,High Risk,0
626,1,52,0,0.0,2,1,0,32159.46,9647.838,0,0.0,True,False,False,0.53,High Risk,1
696,0,28,4,172646.82,1,1,1,116471.43,122064.839,1,1.48,True,False,False,0.111,Low Risk,0
602,0,29,5,103907.28,1,1,0,161229.84,101322.592,0,0.64,False,False,True,0.318,Medium Risk,0
670,0,30,3,133446.34,1,0,0,3154.95,68269.655,0,42.3,False,False,True,0.358,Medium Risk,0
511,0,48,6,149726.08,1,0,0,88307.87,102555.40099999998,0,1.7,False,True,False,0.932,Critical Risk,1
529,1,31,6,152310.55,1,1,0,13054.25,81271.54999999999,0,11.67,True,False,False,0.245,Low Risk,0
637,1,44,2,0.0,2,1,0,149665.65,45299.695,0,0.0,True,False,False,0.311,Medium Risk,0
520,1,30,4,145222.99,2,0,0,145160.96,116959.783,0,1.0,False,False,True,0.374,Medium Risk,0
565,0,34,7,0.0,1,0,0,74593.84,23778.152,0,0.0,True,False,False,0.62,High Risk,0
559,1,28,3,152264.81,1,0,0,64242.31,96005.098,0,2.37,False,True,False,0.623,High Risk,0
689,1,55,4,0.0,2,1,1,58442.25,18332.675,2,0.0,False,False,True,0.074,Low Risk,0
673,0,59,0,178058.06,2,0,1,21063.71,95348.143,2,8.45,True,False,False,0.241,Low Risk,1
645,1,31,1,128927.93,1,1,1,2850.01,65518.96799999999,1,45.24,False,True,False,0.325,Medium Risk,0
541,1,39,6,109844.81,1,1,0,25289.23,63709.174,0,4.34,True,False,False,0.376,Medium Risk,0
758,1,39,6,127357.76,1,0,1,56577.0,81851.98,1,2.25,True,False,False,0.232,Low Risk,0
483,1,30,9,0.0,2,0,0,136356.97,42707.091,0,0.0,True,False,False,0.076,Low Risk,0
575,0,43,3,0.0,1,1,0,83594.51,25678.353,0,0.0,False,False,True,0.691,High Risk,0
526,0,35,5,0.0,2,1,1,105618.14,32685.442,2,0.0,False,False,True,0.021,Low Risk,0
612,1,31,8,117989.76,1,1,1,54129.86,76833.83799999999,1,2.18,True,False,False,0.071,Low Risk,0
605,1,33,4,0.0,2,0,1,83700.66,25910.198,2,0.0,True,False,False,0.035,Low Risk,0
633,1,32,1,104001.38,1,0,1,36642.65,63193.485,1,2.84,True,False,False,0.09,Low Risk,0
661,1,30,7,0.0,2,1,0,72196.57,23058.971,0,0.0,True,False,False,0.072,Low Risk,0
633,1,33,3,0.0,2,1,0,191111.02,57933.306,0,0.0,True,False,False,0.119,Low Risk,0
644,0,37,6,117271.8,2,1,0,104217.96,91101.288,0,1.13,True,False,False,0.267,Low Risk,1
505,1,37,10,122453.97,2,1,1,52693.99,79035.182,2,2.32,False,True,False,0.123,Low Risk,0
679,1,39,7,91187.9,1,0,1,6075.36,48816.558,1,15.01,False,False,True,0.217,Low Risk,0
551,1,38,10,0.0,2,1,1,216.27,2064.881,2,0.0,True,False,False,0.186,Low Risk,0
665,0,39,10,46323.57,1,1,0,136812.02,66205.39099999999,0,0.34,True,False,False,0.555,High Risk,0
751,0,38,7,0.0,2,0,0,90839.61,28651.883,0,0.0,False,False,True,0.124,Low Risk,0
788,0,37,8,141541.25,1,0,0,66013.27,92174.606,0,2.14,False,False,True,0.352,Medium Risk,0
684,0,27,2,134603.88,1,1,1,71725.73,89219.659,1,1.88,True,False,False,0.07,Low Risk,0
717,1,35,5,103214.71,1,1,0,172172.7,104259.165,0,0.6,False,True,False,0.615,High Risk,0
679,1,32,0,88335.05,1,0,0,159584.81,92042.968,0,0.55,False,True,False,0.544,High Risk,0
521,1,77,6,0.0,2,1,1,49054.1,15916.23,2,0.0,True,False,False,0.047,Low Risk,0
726,0,31,9,0.0,2,1,1,106117.3,33635.19,2,0.0,True,False,False,0.03,Low Risk,0
547,1,42,1,142703.4,1,1,0,86207.49,97413.947,0,1.66,False,True,False,0.771,Critical Risk,1
504,0,34,0,54980.81,1,1,1,136909.88,68563.369,1,0.4,False,False,True,0.18,Low Risk,0
754,1,39,8,129401.87,1,1,1,87684.93,92606.414,1,1.48,False,True,False,0.452,Medium Risk,0
775,0,36,2,109949.05,2,0,1,71682.54,76879.287,2,1.53,False,True,False,0.157,Low Risk,0
